# iata code; latitude; longitude; airport name
MCG;62.9528;-155.6058;McGrath Airport;US
MCH;-3.2681;-79.9619;General Manuel Serrano Airport;EC
MCI;39.2976;-94.7139;Kansas City International Airport;US
MCK;40.2063;-100.5921;Mc Cook Ben Nelson Regional Airport;US
MCM;43.7256;7.4203;Monaco Heliport;MC
MCN;32.6929;-83.6492;Middle Georgia Regional Airport;US
MCO;28.4294;-81.3090;Orlando International Airport;US
MCP;0.0508;-51.0703;Alberto Alcolumbre Airport;BR
MCS;-30.2700;-57.6400;Monte Caseros Airport;AR
MCT;23.5928;58.2817;Muscat International Airport;OM
MCV;-16.4433;136.0783;McArthur River Mine Airport;AU
MCW;43.1578;-93.3314;Mason City Municipal Airport;US
MCX;42.8150;47.6533;Uytash Airport;RU
MCY;-26.6028;153.0917;Sunshine Coast Airport;AU
MCZ;-9.5172;-35.7836;Zumbi dos Palmares Airport;BR
MDC;1.5458;124.9250;Sam Ratulangi Airport;ID
MDE;6.1644;-75.4231;Jose Maria Córdova International Airport;CO
MDG;44.5278;129.5667;Mudanjiang Hailang International Airport;CN
MDK;0.0225;18.2888;Mbandaka Airport;CD
MDL;21.7018;95.9736;Mandalay International Airport;MM
MDQ;-37.9342;-57.5733;Ástor Piazzola International Airport;AR
MDS;21.8330;-71.8170;Middle Caicos Airport;TC
MDT;40.1935;-76.7633;Harrisburg International Airport;US
MDU;-6.1477;143.6572;Mendi Airport;PG
MDW;41.7860;-87.7524;Chicago Midway International Airport;US
MDX;-29.2261;-53.0844;Mercedes Airport;AR
MDY;28.2035;-177.3821;Henderson Field;UM
MDZ;-32.8317;-68.7928;El Plumerillo Airport;AR
MEA;-22.3408;-41.7633;Macaé Airport;BR
MEB;-37.7297;144.9006;Melbourne Essendon Airport;AU
MEC;-0.9461;-80.6789;Eloy Alfaro International Airport;EC
MED;24.5524;39.7056;Prince Mohammad Bin Abdulaziz Airport;SA
MEE;-21.4817;168.0378;Maré Airport;NC
MEG;-9.5167;16.3167;Malanje Airport;AO
MEH;71.0297;27.8267;Mehamn Airport;NO
MEI;32.3326;-88.7518;Key Field;US
MEL;-37.6733;144.8433;Melbourne International Airport;AU
MEM;35.0435;-89.9767;Memphis International Airport;US
MEN;44.5042;3.5275;Mende-Brenoux Airport;FR
MEP;2.3833;103.8667;Mersing Airport;MY
MEQ;4.2500;96.2170;Seunagan Airport;ID
MES;3.5592;98.6711;Soewondo Air Force Base;ID
MEU;-0.8894;-52.6017;Monte Dourado Airport;BR
MEX;19.4363;-99.0722;Licenciado Benito Juarez International Airport;MX
MEY;27.5830;84.2330;Meghauli Airport;NP
MFD;40.8217;-82.5167;Mansfield Lahm Regional Airport;US
MFE;26.1758;-98.2386;Mc Allen Miller International Airport;US
MFF;-13.3333;13.2667;Moanda Airport;GA
MFJ;-18.5667;179.9511;Moala Airport;FJ
MFK;26.2243;120.0028;Matsu Beigan Airport;TW
MFM;22.1494;113.5914;Macau International Airport;MO
MFQ;13.5000;7.1333;Maradi Airport;NE
MFR;42.3742;-122.8734;Rogue Valley International Medford Airport;US
MFU;-13.2667;31.9333;Mfuwe Airport;ZM
MGA;12.1406;-86.1711;Augusto C. Sandino (Managua) International Airport;NI
MGB;-37.7450;140.7850;Mount Gambier Airport;AU
MGE;33.9150;-84.5167;Dobbins Air Reserve Base;US
MGF;-23.4794;-52.0122;Regional de Maringá - Sílvio Nane Junior Airport;BR
MGH;-30.8500;30.3500;Margate Airport;ZA
MGL;51.2304;6.5045;Mönchengladbach Airport;DE
MGM;32.3006;-86.3939;Montgomery Regional (Dannelly Field) Airport;US
MGN;9.2847;-74.8461;Baracoa Airport;CO
MGQ;2.0133;45.3050;Aden Adde International Airport;SO
MGS;-21.8956;-157.9053;Mangaia Island Airport;CK
MGT;-12.0944;134.8936;Milingimbi Airport;AU
MGW;39.6431;-79.9164;Morgantown Municipal Walter L. Bill Hart Field;US
MGZ;12.4475;98.6258;Myeik Airport;MM
MHC;-12.1170;-73.7500;Mocopulli Airport;CL
MHD;36.2342;59.6450;Mashhad International Airport;IR
MHG;49.4727;8.5143;Mannheim-City Airport;DE
MHH;26.5114;-77.0835;Marsh Harbour International Airport;BS
MHK;39.1412;-96.6708;Manhattan Regional Airport;US
MHP;53.8642;27.5414;Minsk 1 Airport;BY
MHQ;60.1219;19.8964;Mariehamn Airport;FI
MHR;38.5539;-121.2976;Sacramento Mather Airport;US
MHT;42.9326;-71.4357;Manchester Airport;US
MHU;-37.0483;147.3350;Mount Hotham Airport;AU
MHV;35.0594;-118.1519;Mojave Airport;US
MHZ;52.3619;0.4864;RAF Mildenhall;GB
MIA;25.7933;-80.2906;Miami International Airport;US
MID;20.9370;-89.6577;Licenciado Manuel Crescencio Rejon Int Airport;MX
MIG;31.4281;104.7411;Mianyang Airport;CN
MII;-22.1950;-49.9264;Frank Miloye Milenkowichi–Marília State Airport;BR
MIJ;6.0833;171.7500;Mili Island Airport;MH
MIK;61.6864;27.2000;Mikkeli Airport;FI
MIM;-36.9106;149.9017;Merimbula Airport;AU
MIP;30.7761;34.6667;Ramon Air Base;IL
MIR;35.7581;10.7547;Monastir Habib Bourguiba International Airport;TN
MIS;-10.6929;152.8404;Misima Island Airport;PG
MIU;11.8817;13.1417;Maiduguri International Airport;NG
MJA;-21.4170;44.3170;Manja Airport;MG
MJB;10.2833;170.8833;Mejit Atoll Airport;MH
MJD;27.3352;68.1431;Moenjodaro Airport;PK
MJE;7.8333;168.1667;Majkin Airport;MH
MJF;65.7836;13.2153;Mosjøen Airport (Kjærstad);NO
MJI;32.8944;13.2778;Mitiga Airport;LY
MJK;-25.8939;113.5772;Shark Bay Airport;AU
MJL;-1.8500;11.0667;Mouilla Ville Airport;GA
MJM;-6.1167;23.5667;Mbuji Mayi Airport;CD
MJN;-15.6666;46.3511;Amborovy Airport;MG
MJP;-34.2650;116.1400;Manjimup Airport;AU
MJT;39.0578;26.5986;Mytilene International Airport;GR
MJU;-2.6830;118.9000;Tampa Padang Airport;ID
MJV;37.7750;-0.8124;San Javier Airport;ES
MJZ;62.5333;114.0333;Mirny Airport;RU
MKC;39.1232;-94.5927;Charles B. Wheeler Downtown Airport;US
MKE;42.9472;-87.8966;General Mitchell International Airport;US
MKG;43.1695;-86.2382;Muskegon County Airport;US
MKJ;-0.0192;15.5819;Makoua Airport;CG
MKK;21.1529;-157.0963;Molokai Airport;US
MKL;35.5998;-88.9156;Mc Kellar Sipes Regional Airport;US
MKM;2.9064;112.0800;Mukah Airport;MY
MKP;-16.5833;-143.6500;Makemo Airport;PF
MKQ;-8.5211;140.4169;Mopah Airport;ID
MKR;-26.6131;118.5464;Meekatharra Airport;AU
MKU;0.5833;12.9167;Makokou Airport;GA
MKW;-0.8936;134.0503;Rendani Airport;ID
MKY;-21.1717;149.1800;Mackay Airport;AU
MKZ;2.2631;102.2525;Malacca Airport;MY
MLA;35.8575;14.4775;Malta International Airport;MT
MLB;28.1027;-80.6295;Melbourne International Airport;US
MLE;4.1917;73.5292;Malé International Airport;MV
MLG;-7.9266;112.7145;Abdul Rachman Saleh Airport;ID
MLH;47.6100;7.5292;EuroAirport Basel Mulhouse Freiburg;CH
MLI;41.4485;-90.5075;Quad City International Airport;US
MLL;61.8833;-162.0667;Marshall Don Hunter Sr Airport;US
MLM;19.8499;-101.0254;General Francisco J. Mujica International Airport;MX
MLN;35.2798;-2.9563;Melilla Airport;ES
MLO;36.6961;24.4775;Milos Airport;GR
MLP;7.6186;124.0544;Malabang Airport;PH
MLS;46.4281;-105.8856;Frank Wiley Field;US
MLU;32.5117;-92.0383;Monroe Regional Airport;US
MLW;6.2843;-10.7668;Spriggs Payne Airport;LR
MLX;38.4322;38.0831;Malatya Erhaç Airport;TR
MLX;38.4322;38.0831;Malatya Tulga Airport;TR
MLY;64.9976;-150.6441;Manley Hot Springs Airport;US
MLZ;-32.3425;-54.2219;Cerro Largo International Airport;UY
MMB;43.8806;144.1641;Memanbetsu Airport;JP
MMD;25.8500;131.2583;Minami-Daito Airport;JP
MME;54.5092;-1.4294;Durham Tees Valley Airport;GB
MMG;-28.1167;117.8431;Mount Magnet Airport;AU
MMH;37.6240;-118.8378;Mammoth Yosemite Airport;US
MMJ;36.1668;137.9227;Matsumoto Airport;JP
MMK;68.7817;32.7467;Murmansk Airport;RU
MMM;-22.8025;148.7047;Middlemount Airport;AU
MMO;15.1558;-23.2136;Maio Airport;CV
MMT;33.9208;-80.8011;Mc Entire Joint National Guard Base;US
MMU;40.7992;-74.4150;Morristown Municipal Airport;US
MMV;-9.0802;147.6028;Mal Airport;PG
MMX;55.5483;13.3533;Malmö Sturup Airport;SE
MMY;24.7833;125.2944;Miyako Airport;JP
MMZ;35.9386;64.7692;Maimana Airport;AF
MNA;4.0069;126.6731;Melangguane Airport;ID
MNB;-5.9309;12.3518;Muanda Airport;CD
MNF;-17.6731;177.0983;Mana Island Airport;FJ
MNG;-12.0600;134.2333;Maningrida Airport;AU
MNH;8.0500;80.9711;Rustaq Airport;OM
MNI;16.7914;-62.1933;John A. Osborne Airport;MS
MNI;16.7914;-62.1933;W. H. Bramble Airport;MS
MNJ;-21.2018;48.3583;Mananjary Airport;MG
MNL;14.5099;121.0139;Ninoy Aquino Airport;PL
MNQ;-24.8917;151.1083;Monto Airport;AU
MNR;-15.2250;23.1528;Mongu Airport;ZM
MNS;-11.1333;28.8667;Mansa Airport;ZM
MNT;65.1437;-149.3700;Minto Airport;US
MNU;16.4405;97.6572;Mawlamyine Airport;MM
MNX;-5.8167;-61.2833;Manicoré Airport;BR
MNY;-7.3500;155.5000;Mono Airport;SB
MOA;20.6542;-74.9219;Orestes Acosta Airport;CU
MOB;30.6912;-88.2428;Mobile Regional Airport;US
MOC;-16.7044;-43.8203;Mário Ribeiro Airport;BR
MOD;37.6167;-120.9500;Modesto City Co-Harry Sham Field;US
MOE;23.0919;96.6531;Momeik Airport;MM
MOF;-8.6378;122.2375;Maumere(Wai Oti) Airport;ID
MOG;20.5344;99.2627;Mong Hsat Airport;MM
MOI;-19.8425;-157.7033;Mitiaro Island Airport;CK
MOL;62.7447;7.2625;Molde Airport;NO
MON;-43.7650;170.1333;Mount Cook Airport;NZ
MOO;-28.1000;140.1967;Moomba Airport;AU
MOQ;-20.2847;44.3176;Morondava Airport;MG
MOT;48.2594;-101.2803;Minot International Airport;US
MOU;62.0954;-163.6821;Mountain Village Airport;US
MOV;-22.0583;148.0767;Moranbah Airport;AU
MOZ;-17.4917;-149.7606;Moorea Airport;PF
MPA;-17.6342;24.1767;Katima Mulilo Airport;NA
MPH;11.9245;121.9541;Godofredo P. Ramos Airport;PH
MPI;9.1670;-77.9670;Mamitupo Airport;PA
MPK;34.7589;126.3811;Mokpo Heliport;KR
MPL;43.5833;3.9614;Montpellier-Méditerranée Airport;FR
MPM;-25.9319;32.5764;Maputo Airport;MZ
MPN;-51.8233;-58.4467;Mount Pleasant Airport;FK
MPP;8.9330;-77.7330;Mulatupo Airport;PA
MPV;44.2035;-72.5623;Edward F Knapp State Airport;US
MPW;47.0764;37.4511;Mariupol International Airport;UA
MQB;40.5203;-90.6522;Macomb Municipal Airport;US
MQF;53.3933;58.7567;Magnitogorsk International Airport;RU
MQH;-13.5500;-48.2000;Minaçu Airport;BR
MQJ;66.4558;143.2531;Khonuu Moma Airport;RU
MQL;-34.2308;142.0842;Mildura Airport;AU
MQM;37.2328;40.6406;Mardin Airport;TR
MQN;66.2500;14.3014;Mo I Rana;NO
MQP;-25.3832;31.1056;Kruger Mpumalanga International Airport;ZA
MQQ;8.6203;16.0683;Moundou Airport;TD
MQS;12.8877;-61.1800;Mustique Airport;VC
MQT;46.3536;-87.3954;Sawyer International Airport;US
MQU;5.2125;-74.8836;Mariquita Airport;CO
MQX;13.4733;39.5182;Mekele Airport;ET
MQY;36.0090;-86.5200;Smyrna Airport;US
MQZ;-33.9300;115.1000;Margaret River Airport;AU
MRA;32.3250;15.0610;Misratah Airport;LY
MRB;39.4019;-77.9844;Eastern WV Regional Airport/Shepherd Field;US
MRD;8.5833;-71.1667;Alberto Carnevalli Airport;VE
MRE;-1.1670;35.0830;Mara Lodges Airport;KE
MRE;-1.1670;35.0830;Mara Serena Lodge Airstrip;KE
MRG;-17.0708;145.4219;Mareeba Airport;AU
MRM;-9.2000;147.6170;Manari Airport;PG
MRO;-40.9733;175.6336;Hood Airport;NZ
MRQ;13.3286;121.8472;Marinduque Airport;PH
MRR;-4.3783;-79.9411;Jose Maria Velasco Ibarra Airport;EC
MRS;43.4367;5.2150;Marseille Provence Airport;FR
MRU;-20.4300;57.6831;Sir Seewoosagur Ramgoolam International Airport;MU
MRV;44.2250;43.0833;Mineralnyye Vody Airport;RU
MRW;54.7000;11.4414;Lolland Falster Maribo Airport;DK
MRX;30.5589;49.1506;Mahshahr Airport;IR
MRY;36.5870;-121.8429;Monterey Peninsula Airport;US
MRZ;-29.4983;149.8453;Moree Airport;AU
MSA;53.4411;-91.7631;Muskrat Dam Airport;CA
MSE;51.3422;1.3461;Kent International Airport;GB
MSJ;40.7052;141.3719;Misawa Air Base;JP
MSL;34.7453;-87.6103;Northwest Alabama Regional Airport;US
MSN;43.1399;-89.3375;Dane County Regional Truax Field;US
MSO;46.9163;-114.0906;Missoula International Airport;US
MSP;44.8820;-93.2218;Minneapolis-St Paul International/Wold-Chamberlain Airport;US
MSQ;53.8825;28.0325;Minsk National Airport;BY
MSR;38.7447;41.6539;Muş Airport;TR
MSS;44.9358;-74.8456;Massena International Richards Field;US
MST;50.9158;5.7769;Maastricht Aachen Airport;NL
MSU;-29.4437;27.5575;Moshoeshoe I International Airport;LS
MSW;15.6711;39.3680;Massawa International Airport;ER
MSY;29.9934;-90.2580;Louis Armstrong New Orleans International Airport;US
MSZ;-15.2612;12.1468;Namibe Airport;AO
MTE;-1.9964;-54.0708;Monte Alegre Airport;BR
MTJ;38.5098;-107.8942;Montrose Regional Airport;US
MTL;-32.7033;151.4883;Maitland Airport;AU
MTM;55.1310;-131.5781;Metlakatla Seaplane Base;US
MTQ;-26.4917;147.9417;Mitchell Airport;AU
MTR;8.8236;-75.8258;Los Garzones Airport;CO
MTS;-26.5239;31.3111;Matsapha Airport;SZ
MTT;18.1033;-94.5806;Minatitlán/Coatzacoalcos National Airport;MX
MTV;-13.6660;167.7120;Mota Lava Airport;VU
MTY;25.7759;-100.1065;General Mariano Escobedo International Airport;MX
MUA;-8.3270;157.2630;Munda Airport;SB
MUB;-19.9725;23.4281;Maun Airport;BW
MUC;48.3538;11.7861;Flughafen München-Riem;DE
MUC;48.3538;11.7861;Munich International Airport;DE
MUE;20.0013;-155.6681;Waimea Kohala Airport;US
MUH;31.3253;27.2217;Mersa Matruh Airport;EG
MUK;-20.1361;-157.3453;Mauke Airport;CK
MUN;9.7511;-63.1525;Maturín Airport;VE
MUO;43.0435;-115.8726;Mountain Home Air Force Base;US
MUR;4.1775;114.3219;Marudi Airport;MY
MUW;35.2169;0.1483;Ghriss Airport;DZ
MUX;30.2032;71.4191;Multan International Airport;PK
MUZ;-1.4830;33.8000;Musoma Airport;TZ
MVB;-1.6519;13.4347;M'Vengue El Hadj Omar Bongo Ondimba International Airport;GA
MVD;-34.8378;-56.0303;Carrasco International /General C L Berisso Airport;UY
MVF;-5.1964;-37.3619;Dix-Sept Rosado Airport;BR
MVP;1.2536;-70.2342;Fabio Alberto Leon Bentley Airport;CO
MVQ;53.9556;30.0961;Mogilev Airport;BY
MVR;10.4547;14.2531;Salak Airport;CM
MVS;-18.0489;-39.8642;Mucuri Airport;BR
MVT;-14.8658;-148.7161;Mataiva Airport;PF
MVY;41.3930;-70.6143;Martha's Vineyard Airport;US
MVZ;-20.0595;30.8619;Masvingo International Airport;ZW
MWA;37.7550;-89.0111;Williamson County Regional Airport;US
MWE;18.4554;31.8187;Merowe New Airport;SD
MWF;-14.9972;168.0811;Maewo-Naone Airport;VU
MWH;47.2077;-119.3202;Grant County International Airport;US
MWL;32.7817;-98.0603;Mineral Wells Airport;US
MWQ;20.1655;94.9412;Magway Airport;MM
MWX;34.9914;126.3828;Muan International Airport;KR
MWZ;-2.4441;32.9319;Mwanza Airport;TZ
MXH;-6.3633;143.2381;Moro Airport;PG
MXJ;9.6394;6.4708;Minna Airport;NG
MXL;32.6307;-115.2419;General Rodolfo Sánchez Taboada International Airport;MX
MXM;-21.7539;43.3755;Morombe Airport;MG
MXN;48.6008;-3.8167;Morlaix-Ploujean Airport;FR
MXP;45.6300;8.7231;Malpensa International Airport;IT
MXT;-18.0500;44.0330;Maintirano Airport;MG
MXV;49.6583;103.6917;Mörön Airport;MN
MXX;60.9586;14.5106;Mora Airport;SE
MXZ;24.3500;116.1330;Meixian Airport;CN
MYA;-35.9042;150.1394;Moruya Airport;AU
MYC;10.1833;-67.5667;Escuela Mariscal Sucre Airport;VE
MYD;-3.2232;40.1005;Malindi Airport;KE
MYE;34.0722;139.5597;Miyakejima Airport;JP
MYG;22.3795;-73.0135;Mayaguana Airport;BS
MYI;-9.9167;144.0550;Murray Island Airport;AU
MYJ;33.8272;132.6997;Matsuyama Airport;JP
MYL;44.8897;-116.1014;McCall Municipal Airport;US
MYN;15.4681;45.3278;Mareb Airport;YE
MYP;37.6194;61.8967;Mary Airport;TM
MYQ;12.3072;76.6497;Mysore Airport;IN
MYR;33.6797;-78.9283;Myrtle Beach International Airport;US
MYT;25.3882;97.3567;Myitkyina Airport;MM
MYU;60.3714;-166.2706;Mekoryuk Airport;US
MYV;39.0983;-121.5700;Yuba County Airport;US
MYW;-10.3361;40.1820;Mtwara Airport;TZ
MYY;4.3253;113.9883;Miri Airport;MY
MZB;-11.3500;40.3500;Mocímboa da Praia Airport;MZ
MZG;23.5722;119.6222;Makung Airport;TW
MZH;40.8325;35.5164;Amasya Merzifon Airport;TR
MZI;14.5086;-4.0842;Mopti Airport;ML
MZJ;32.5098;-111.3253;Pinal Airpark;US
MZL;5.0303;-75.4672;La Nubia Airport;CO
MZM;49.0764;6.1339;Metz-Frescaty (BA 128) Air Base;FR
MZO;20.2881;-77.0892;Sierra Maestra Airport;CU
MZQ;-27.6333;32.0500;Mkuze Airport;ZA
MZR;36.7042;67.2083;Mazar I Sharif Airport;AF
MZT;23.1614;-106.2644;General Rafael Buelna International Airport;MX
MZU;26.1169;85.3150;Muzaffarpur Airport;IN
MZV;4.0483;114.8050;Mulu Airport;MY
MZW;33.5219;-0.2831;Mecheria Airport;DZ
NAA;-30.3208;149.8261;Narrabri Airport;AU
NAE;10.3833;1.3667;Natitingou Airport;BJ
NAG;21.0919;79.0483;Dr. Babasaheb Ambedkar International Airport;IN
NAH;3.6832;125.5280;Naha Airport;ID
NAJ;39.1888;45.4584;Nakhchivan Airport;AZ
NAK;14.9494;102.3156;Nakhon Ratchasima Airport;TH
NAL;43.5133;43.6378;Nalchik Airport;RU
NAN;-17.7564;177.4436;Nadi International Airport;FJ
NAO;30.7540;106.0620;Nanchong Airport;CN
NAP;40.8844;14.2908;Naples International Airport;IT
NAQ;77.4887;-69.3887;Qaanaaq Airport;GL
NAS;25.0390;-77.4662;Lynden Pindling International Airport;BS
NAT;-5.9083;-35.2492;Governador Aluízio Alves International Airport;BR
NAU;-14.1768;-141.2673;Napuka Island Airport;PF
NAV;38.7764;34.5264;Nevşehir Kapadokya Airport;TR
NAW;6.5233;101.7447;Narathiwat Airport;TH
NAY;39.9608;116.2567;Beijing Nanyuan Airport;CN
NAZ;-10.7833;162.3000;Nana Airport;SB
NBB;63.9183;65.0100;Barranco Minas Airport;CO
NBC;55.5633;52.0950;Begishevo Airport;RU
NBE;36.0758;10.4386;Enfidha - Hammamet International Airport;TN
NBG;29.8253;-90.0350;New Orleans NAS JRB/Alvin Callender Field;US
NBO;-1.3192;36.9278;Jomo Kenyatta International Airport;KE
NBS;42.0881;127.5489;Changbaishan Airport;CN
NBW;19.9067;-75.2067;Leeward Point Field;CU
NBX;-3.3682;135.4964;Nabire Airport;ID
NCA;21.9176;-71.9396;North Caicos Airport;TC
NCE;43.6653;7.2150;Nice-Côte d'Azur Airport;FR
NCL;55.0375;-1.6917;Newcastle Airport;GB
NCS;-27.7729;29.9764;Newcastle Airport;ZA
NCU;42.4883;59.6233;Nukus Airport;UZ
NCY;45.9308;6.1064;Annecy-Haute-Savoie-Mont Blanc Airport;FR
NDB;20.9283;-17.0311;Nouadhibou International Airport;MR
NDC;19.1819;77.3186;Nanded Airport;IN
NDE;3.9330;41.8500;Mandera Airport;KE
NDG;47.2383;123.9183;Qiqihar Sanjiazi Airport;CN
NDJ;12.1249;15.0248;N'Djamena International Airport;TD
NDK;5.6330;168.1160;Namorik Atoll Airport;MH
NDR;34.9892;-3.0278;Nador International Airport;MA
NDU;-17.9561;19.7206;Rundu Airport;NA
NDY;59.2503;-2.5767;Sanday Airport;GB
NEC;-38.4833;-58.8167;Necochea Airport;AR
NEG;18.3642;-78.3056;Negril Airport;JM
NER;56.9133;124.9117;Chulman Airport;RU
NEU;20.4000;104.0500;Sam Neua Airport;LA
NEV;17.2056;-62.5940;Vance W. Amory International Airport;KN
NEW;30.0424;-90.0283;Lakefront Airport;US
NFL;39.4166;-118.7010;Fallon Naval Air Station;US
NGA;-34.2500;148.2483;Young Airport;AU
NGB;29.8233;121.4633;Ningbo Lishe International Airport;CN
NGE;7.3592;13.5600;N'Gaoundéré Airport;CM
NGF;21.4517;-157.7700;Kaneohe Bay MCAS (Marion E. Carl Field) Airport;US
NGI;-18.1156;179.3397;Ngau Airport;FJ
NGK;51.8125;143.1667;Nogliki Airport;RU
NGO;34.8583;136.8053;Chubu Centrair International Airport;JP
NGQ;32.5167;80.0667;Ngari Gunsa Airport;CN
NGS;32.9170;129.9134;Nagasaki Airport;JP
NGZ;37.7900;-122.3250;Alameda Naval Air Station;US
NHA;12.2230;109.2001;Nha Trang Air Base;VN
NHF;15.3556;35.7278;New Halfa Airport;SD
NHT;51.5531;-0.4183;RAF Northolt;GB
NHV;-8.7947;-140.2231;Nuku Hiva Airport;PF
NHZ;43.8917;-69.9425;Brunswick Executive Airport;US
NIB;63.0186;-154.3584;Nikolai;US
NIC;35.1500;33.2772;Nicosia International Airport;CY
NIM;13.4817;2.1703;Diori Hamani International Airport;NE
NIQ;70.7917;-53.6667;Niaqornat Heliport;GL
NIU;-16.1190;-146.3680;Naiu Airport;PF
NJA;35.4547;139.4501;Atsugi Naval Air Facility;JP
NJC;60.9483;76.4817;Nizhnevartovsk Airport;RU
NJF;31.9900;44.4030;Al Najaf International Airport;IQ
NKC;18.0956;-15.9500;Nouakchott International Airport;MR
NKG;31.7400;118.8600;Nanjing Lukou Airport;CN
NKI;55.8500;-133.1830;Naukiti Bay Seaplane Base;US
NKM;35.2555;136.9244;Nagoya Airport;JP
NKT;34.9009;-76.8807;Şırnak Şerafettin Elçi Airport;TR
NKW;-7.3133;72.4100;Diego Garcia Naval Support Facility;IO
NKX;32.8684;-117.1425;Miramar Marine Corps Air Station - Mitscher Field;US
NLA;-12.9956;28.6656;Simon Mwansa Kapwepwe International Airport;ZM
NLD;27.4434;-99.5699;Quetzalcóatl International Airport;MX
NLF;-9.5833;143.7667;Darnley Island Airport;AU
NLG;56.0075;-161.1604;Nelson Lagoon Airport;US
NLK;-29.0417;167.9383;Norfolk Island International Airport;NF
NLO;-4.3167;15.3167;Ndolo Airport;CD
NLT;43.4100;83.3600;Xinyuan Nalati Airport;CN
NLV;47.0581;31.9208;Mykolaiv International Airport;UA
NMA;40.9833;71.5500;Namangan Airport;UZ
NME;60.4710;-164.7008;Nightmute Airport;US
NMS;19.6934;97.2158;Namsang Airport;MM
NNB;-10.8500;162.4622;Santa Ana Airport;SB
NNG;22.6167;108.1833;Nanning Wuxu Airport;CN
NNL;59.9802;-154.8392;Nondalton Airport;US
NNM;67.6400;53.1250;Naryan Mar Airport;RU
NNT;18.8078;100.7853;Nan Airport;TH
NNU;-17.8167;-40.3333;Nanuque Airport;BR
NNX;4.1500;117.6500;Nunukan Airport;ID
NNY;32.9808;112.6153;Nanyang Jiangying Airport;CN
NOA;-34.9483;150.5367;Nowra Airport;AU
NOB;9.9765;-85.6530;Nosara Airport;CR
NOC;53.9103;-8.8185;Ireland West Knock Airport;IE
NOG;31.2261;-110.9758;Nogales International Airport;MX
NOJ;63.1833;75.2700;Noyabrsk Airport;RU
NOP;42.0158;35.0664;Floyd Bennett Field;US
NOP;42.0158;35.0664;Sinop Airport;TR
NOS;-13.3181;48.3092;Fascene Airport;MG
NOU;-22.0164;166.2161;La Tontouta International Airport;NC
NOV;-12.8000;15.7112;Nova Lisboa Airport;AO
NOZ;53.8100;86.8783;Spichenkovo Airport;RU
NPA;30.3533;-87.3200;Pensacola Naval Air Station/Forrest Sherman Field;US
NPE;-39.4658;176.8700;Hawke's Bay Airport;NZ
NPL;-39.0086;174.1792;New Plymouth Airport;NZ
NQN;-38.9489;-68.1558;Presidente Peron Airport;AR
NQU;5.7000;-77.2830;Reyes Murillo Airport;CO
NQX;24.5817;-81.6928;Naval Air Station Key West/Boca Chica Field;US
NQY;50.4406;-4.9954;Newquay Cornwall Airport;GB
NRA;-34.7028;146.5083;Narrandera Airport;AU
NRD;53.7068;7.2302;Norderney Airport;DE
NRK;58.5861;16.2464;Norrköping Airport;SE
NRL;59.3683;-2.4333;North Ronaldsay Airport;GB
NRN;51.6024;6.1422;Weeze Airport;DE
NRR;18.2500;-65.6333;José Aponte de la Torre Airport;PR
NRT;35.7647;140.3864;Narita International Airport;JP
NSB;25.7000;-76.2667;Bimini North Seaplane Base;BS
NSH;36.6633;51.4647;Noshahr Airport;IR
NSI;3.7172;11.5525;Yaoundé Nsimalen International Airport;CM
NSK;69.3100;87.3333;Alykel Airport;RU
NSK;69.3100;87.3333;Norilsk-Alykel Airport;RU
NSN;-41.2983;173.2211;Nelson Airport;NZ
NSO;-32.0383;150.8317;Scone Airport;AU
NSQ;74.1100;-57.0650;Nuussuaq Heliport;GL
NST;8.4639;99.9583;Nakhon Si Thammarat Airport;TH
NSY;37.4033;14.9217;Sigonella Navy Air Base;IT
NTB;59.5655;9.2123;Notodden Airport;NO
NTD;34.1203;-119.1210;Point Mugu Naval Air Station (Naval Base Ventura Co);US
NTE;47.1569;-1.6078;Nantes Atlantique Airport;FR
NTG;32.0708;120.9756;Nantong Airport;CN
NTL;-32.7950;151.8350;Newcastle Airport;AU
NTN;-17.6850;141.0697;Normanton Airport;AU
NTQ;37.2931;136.9619;Noto Airport;JP
NTR;25.8656;-100.2372;Del Norte International Airport;MX
NTT;-15.9767;-173.7550;Kuini Lavenia Airport;TO
NTX;3.9087;108.3879;Ranai Airport;ID
NTY;-25.3335;27.1716;Pilanesberg International Airport;ZA
NUD;12.6667;28.3333;En Nahud Airport;SD
NUE;49.4987;11.0669;Nuremberg Airport;DE
NUI;70.2100;-151.0055;Nuiqsut Airport;US
NUK;-19.2850;-138.7722;Nukutavake Airport;PF
NUL;64.7293;-158.0742;Nulato Airport;US
NUP;60.9058;-162.4391;Nunapitchuk Airport;US
NUS;-16.0797;167.4006;Norsup Airport;VU
NUU;-0.2997;36.1606;Nakuru Airport;KE
NUX;66.0700;76.5200;Novy Urengoy Airport;RU
NVA;2.9506;-75.2939;Benito Salas Airport;CO
NVI;40.1150;65.1592;Navoi Airport;UZ
NVK;68.4369;17.3867;Narvik Framnes Airport;NO
NVP;-5.1175;-60.3644;Novo Aripuanã Airport;BR
NVR;58.6267;31.3833;Novgorod Airport;RU
NVS;47.0036;3.1108;Nevers-Fourchambault Airport;FR
NVT;-26.8786;-48.6508;Ministro Victor Konder International Airport;BR
NWA;-12.1333;44.4333;Mohéli Bandar Es Eslam Airport;KM
NWI;52.6758;1.2828;Norwich International Airport;GB
NYA;62.1406;65.3936;Nyagan Airport;RU
